date,wti_crude,brent_crude,natural_gas,heating_oil
2023-08-14,82.51000213623047,86.20999908447266,2.7950000762939453,3.0882999897003174
2023-08-15,80.98999786376953,84.88999938964844,2.6589999198913574,3.0280001163482666
2023-08-16,79.37999725341797,83.44999694824219,2.5920000076293945,3.020900011062622
2023-08-17,80.38999938964844,84.12000274658203,2.621000051498413,3.0938000679016113
2023-08-18,81.25,84.80000305175781,2.5510001182556152,3.1596999168395996
2023-08-21,80.72000122070312,84.45999908447266,2.631999969482422,3.1161999702453613
2023-08-22,80.3499984741211,84.02999877929688,2.559999942779541,3.1387999057769775
2023-08-23,78.88999938964844,83.20999908447266,2.496999979019165,3.1291000843048096
2023-08-24,79.05000305175781,83.36000061035156,2.5190000534057617,3.156399965286255
2023-08-25,79.83000183105469,84.4800033569336,2.5399999618530273,3.307499885559082
2023-08-28,80.0999984741211,84.41999816894531,2.5789999961853027,3.203700065612793
2023-08-29,81.16000366210938,85.48999786376953,2.555999994277954,3.2095000743865967
2023-08-30,81.62999725341797,85.86000061035156,2.7960000038146973,3.0961999893188477
2023-08-31,83.62999725341797,86.86000061035156,2.7679998874664307,3.1426000595092773
2023-09-01,85.55000305175781,88.55000305175781,2.765000104904175,3.1050000190734863
2023-09-05,86.69000244140625,90.04000091552734,2.5820000171661377,3.219599962234497
2023-09-06,87.54000091552734,90.5999984741211,2.509999990463257,3.192699909210205
2023-09-07,86.87000274658203,89.91999816894531,2.5789999961853027,3.2123000621795654
2023-09-08,87.51000213623047,90.6500015258789,2.6050000190734863,3.299099922180176
2023-09-11,87.29000091552734,90.63999938964844,2.6080000400543213,3.3622000217437744
2023-09-12,88.83999633789062,92.05999755859375,2.743000030517578,3.3282999992370605
2023-09-13,88.5199966430664,91.87999725341797,2.680000066757202,3.4354000091552734
2023-09-14,90.16000366210938,93.69999694824219,2.7079999446868896,3.4814999103546143
2023-09-15,90.7699966430664,93.93000030517578,2.6440000534057617,3.3833999633789062
2023-09-18,91.4800033569336,94.43000030517578,2.7279999256134033,3.288300037384033
2023-09-19,91.19999694824219,94.33999633789062,2.8480000495910645,3.3738999366760254
2023-09-20,90.27999877929688,93.52999877929688,2.7330000400543213,3.3268001079559326
2023-09-21,89.62999725341797,93.30000305175781,2.609999895095825,3.368000030517578
2023-09-22,90.02999877929688,93.2699966430664,2.63700008392334,3.3062000274658203
2023-09-25,89.68000030517578,93.29000091552734,2.6389999389648438,3.262200117111206
2023-09-26,90.38999938964844,93.95999908447266,2.6559998989105225,3.22379994392395
2023-09-27,93.68000030517578,96.55000305175781,2.7639999389648438,3.31469988822937
2023-09-28,91.70999908447266,95.37999725341797,2.944999933242798,3.318000078201294
2023-09-29,90.79000091552734,95.30999755859375,2.928999900817871,3.3622000217437744
2023-10-02,88.81999969482422,90.70999908447266,2.8399999141693115,3.2225000858306885
2023-10-03,89.2300033569336,90.91999816894531,2.9489998817443848,3.1953999996185303
2023-10-04,84.22000122070312,85.80999755859375,2.9619998931884766,3.0178000926971436
2023-10-05,82.30999755859375,84.06999969482422,3.1659998893737793,2.8687000274658203
2023-10-06,82.79000091552734,84.58000183105469,3.3380000591278076,2.9007999897003174
2023-10-09,86.37999725341797,88.1500015258789,3.375999927520752,2.966599941253662
2023-10-10,85.97000122070312,87.6500015258789,3.381999969482422,3.0201001167297363
2023-10-11,83.48999786376953,85.81999969482422,3.377000093460083,2.998500108718872
2023-10-12,82.91000366210938,86.0,3.3440001010894775,3.0448999404907227
2023-10-13,87.69000244140625,90.88999938964844,3.2360000610351562,3.211699962615967
2023-10-16,86.66000366210938,89.6500015258789,3.1089999675750732,3.149199962615967
2023-10-17,86.66000366210938,89.9000015258789,3.0789999961853027,3.1767001152038574
2023-10-18,88.31999969482422,91.5,3.055999994277954,3.1393001079559326
2023-10-19,89.37000274658203,92.37999725341797,2.9570000171661377,3.1730000972747803
2023-10-20,88.75,92.16000366210938,2.8989999294281006,3.156599998474121
2023-10-23,85.48999786376953,89.83000183105469,2.9260001182556152,3.0954999923706055
2023-10-24,83.73999786376953,88.06999969482422,2.9709999561309814,3.0448999404907227
2023-10-25,85.38999938964844,90.12999725341797,3.009999990463257,3.0304999351501465
2023-10-26,83.20999908447266,87.93000030517578,3.2139999866485596,3.0439000129699707
2023-10-27,85.54000091552734,90.4800033569336,3.1640000343322754,3.0518999099731445
2023-10-30,82.30999755859375,87.44999694824219,3.3519999980926514,2.9663000106811523
2023-10-31,81.0199966430664,87.41000366210938,3.575000047683716,2.990999937057495
2023-11-01,80.44000244140625,84.62999725341797,3.49399995803833,2.9614999294281006
2023-11-02,82.45999908447266,86.8499984741211,3.4719998836517334,3.0255000591278076
2023-11-03,80.51000213623047,84.88999938964844,3.515000104904175,2.923799991607666
2023-11-06,80.81999969482422,85.18000030517578,3.2639999389648438,2.952399969100952
2023-11-07,77.37000274658203,81.61000061035156,3.140000104904175,2.838399887084961
2023-11-08,75.33000183105469,79.54000091552734,3.1059999465942383,2.7492001056671143
2023-11-09,75.73999786376953,80.01000213623047,3.0409998893737793,2.719099998474121
2023-11-10,77.16999816894531,81.43000030517578,3.0329999923706055,2.7430999279022217
2023-11-13,78.26000213623047,82.5199966430664,3.197000026702881,2.8392999172210693
2023-11-14,78.26000213623047,82.47000122070312,3.1059999465942383,2.837100028991699
2023-11-15,76.66000366210938,81.18000030517578,3.190000057220459,2.8687000274658203
2023-11-16,72.9000015258789,77.41999816894531,3.062000036239624,2.750200033187866
2023-11-17,75.88999938964844,80.61000061035156,2.9600000381469727,2.7725000381469727
2023-11-20,77.5999984741211,82.31999969482422,2.881999969482422,2.8494999408721924
2023-11-21,77.7699966430664,82.44999694824219,2.8459999561309814,2.9249000549316406
2023-11-22,77.0999984741211,81.95999908447266,2.8970000743865967,2.8891000747680664
2023-11-23,,81.37000274658203,2.934000015258789,2.8712000846862793
